0at7088	Complete	HiC_scaffold_9	4781824.0	4864064.0	+
1at7088	Complete	HiC_scaffold_30	5577635.0	5628817.0	+
2at7088	Complete	HiC_scaffold_10	7478654.0	7563608.0	-
3at7088	Complete	HiC_scaffold_7	13035187.0	13068422.0	+
4at7088	Complete	HiC_scaffold_16	2402832.0	2466331.0	+
6at7088	Complete	HiC_scaffold_7	8776702.0	8806927.0	+
11at7088	Missing				NaN
13at7088	Complete	HiC_scaffold_12	7413410.0	7452502.0	+
18at7088	Complete	HiC_scaffold_21	9675396.0	9714539.0	+
20at7088	Complete	HiC_scaffold_6	8220724.0	8250831.0	-
25at7088	Complete	HiC_scaffold_21	6136324.0	6156769.0	+
26at7088	Complete	HiC_scaffold_11	2851212.0	2889308.0	+
27at7088	Complete	HiC_scaffold_30	1647056.0	1679137.0	-
28at7088	Complete	HiC_scaffold_11	4625066.0	4633271.0	-
31at7088	Complete	HiC_scaffold_9	9658001.0	9718280.0	-
33at7088	Complete	HiC_scaffold_11	9829953.0	9858626.0	-
34at7088	Complete	HiC_scaffold_11	2045547.0	2054395.0	+
36at7088	Complete	HiC_scaffold_20	3346414.0	3369542.0	-
37at7088	Complete	HiC_scaffold_30	17295667.0	17332201.0	-
38at7088	Complete	HiC_scaffold_9	6943260.0	6960190.0	+
41at7088	Complete	HiC_scaffold_7	7603339.0	7645098.0	-
43at7088	Complete	HiC_scaffold_6	10726138.0	10745900.0	+
46at7088	Complete	HiC_scaffold_7	2509106.0	2529169.0	-
47at7088	Complete	HiC_scaffold_18	2933619.0	2991733.0	-
48at7088	Complete	HiC_scaffold_4	2502293.0	2543806.0	-
49at7088	Complete	HiC_scaffold_10	12975207.0	13022795.0	-
50at7088	Complete	HiC_scaffold_28	7217022.0	7273922.0	-
51at7088	Complete	HiC_scaffold_7	12474162.0	12498462.0	+
52at7088	Complete	HiC_scaffold_27	7462735.0	7478404.0	+
54at7088	Missing				NaN
56at7088	Complete	HiC_scaffold_6	4234380.0	4249619.0	+
57at7088	Complete	HiC_scaffold_11	6822285.0	6843124.0	+
59at7088	Complete	HiC_scaffold_21	8789136.0	8806457.0	+
60at7088	Complete	HiC_scaffold_28	14196683.0	14223892.0	+
63at7088	Complete	HiC_scaffold_29	494850.0	522612.0	-
64at7088	Missing				NaN
65at7088	Complete	HiC_scaffold_23	5249713.0	5314982.0	-
66at7088	Complete	HiC_scaffold_24	10323718.0	10336573.0	+
68at7088	Complete	HiC_scaffold_30	9792413.0	9838943.0	-
69at7088	Complete	HiC_scaffold_14	9717663.0	9727618.0	+
70at7088	Complete	HiC_scaffold_28	4379206.0	4390404.0	+
72at7088	Complete	HiC_scaffold_18	6872896.0	6947284.0	+
74at7088	Missing				NaN
78at7088	Complete	HiC_scaffold_12	9891290.0	9936606.0	-
83at7088	Complete	HiC_scaffold_9	8226642.0	8275926.0	-
84at7088	Complete	HiC_scaffold_12	7537828.0	7583772.0	+
86at7088	Complete	HiC_scaffold_13	5648637.0	5681691.0	-
88at7088	Complete	HiC_scaffold_11	7939740.0	7962959.0	+
96at7088	Complete	HiC_scaffold_30	9030323.0	9060614.0	+
101at7088	Complete	HiC_scaffold_30	9753745.0	9780989.0	-
103at7088	Complete	HiC_scaffold_4	2226136.0	2269856.0	-
105at7088	Complete	HiC_scaffold_9	9623017.0	9649446.0	+
106at7088	Complete	HiC_scaffold_13	3284626.0	3292267.0	+
112at7088	Complete	HiC_scaffold_18	6457833.0	6480697.0	-
113at7088	Complete	HiC_scaffold_30	10706608.0	10726946.0	+
116at7088	Complete	HiC_scaffold_11	10272269.0	10289322.0	+
122at7088	Complete	HiC_scaffold_2	6471556.0	6492860.0	-
123at7088	Complete	HiC_scaffold_12	3325774.0	3351774.0	+
126at7088	Complete	HiC_scaffold_2	1485562.0	1535499.0	+
127at7088	Complete	HiC_scaffold_4	7499398.0	7517682.0	+
128at7088	Complete	HiC_scaffold_10	3688749.0	3706013.0	+
133at7088	Complete	HiC_scaffold_13	2430695.0	2454815.0	+
136at7088	Complete	HiC_scaffold_11	4275124.0	4310204.0	+
137at7088	Complete	HiC_scaffold_29	5263377.0	5325181.0	+
138at7088	Complete	HiC_scaffold_13	9803457.0	9820202.0	-
139at7088	Complete	HiC_scaffold_3	6574271.0	6586685.0	+
140at7088	Complete	HiC_scaffold_25	8715443.0	8726984.0	-
145at7088	Complete	HiC_scaffold_4	6308370.0	6338838.0	+
148at7088	Complete	HiC_scaffold_14	4400811.0	4437982.0	+
155at7088	Complete	HiC_scaffold_27	12501180.0	12523377.0	-
158at7088	Complete	HiC_scaffold_21	10901837.0	10963673.0	+
159at7088	Complete	HiC_scaffold_12	7297473.0	7312493.0	+
160at7088	Complete	HiC_scaffold_17	7388559.0	7422580.0	+
163at7088	Complete	HiC_scaffold_28	9446750.0	9466288.0	+
173at7088	Complete	HiC_scaffold_2	5861549.0	5885403.0	+
177at7088	Complete	HiC_scaffold_13	4073390.0	4087535.0	+
179at7088	Complete	HiC_scaffold_7	2666775.0	2691568.0	+
183at7088	Complete	HiC_scaffold_7	5677007.0	5702601.0	+
184at7088	Complete	HiC_scaffold_27	4075208.0	4110325.0	-
186at7088	Complete	HiC_scaffold_10	7311712.0	7329706.0	-
190at7088	Complete	HiC_scaffold_9	1613767.0	1651818.0	+
193at7088	Complete	HiC_scaffold_25	19120.0	27157.0	+
196at7088	Missing				NaN
200at7088	Complete	HiC_scaffold_20	9244971.0	9255804.0	-
201at7088	Complete	HiC_scaffold_6	3859031.0	3883355.0	-
204at7088	Complete	HiC_scaffold_26	5461044.0	5470512.0	+
206at7088	Complete	HiC_scaffold_18	9439301.0	9468128.0	+
207at7088	Complete	HiC_scaffold_13	11063311.0	11088064.0	+
208at7088	Complete	HiC_scaffold_26	6869083.0	6881525.0	+
210at7088	Missing				NaN
211at7088	Complete	HiC_scaffold_10	8985142.0	9007007.0	-
212at7088	Complete	HiC_scaffold_30	17338752.0	17368883.0	+
215at7088	Complete	HiC_scaffold_14	9511327.0	9527871.0	+
220at7088	Complete	HiC_scaffold_24	8440895.0	8468616.0	+
231at7088	Complete	HiC_scaffold_20	710645.0	732243.0	-
232at7088	Complete	HiC_scaffold_10	7620959.0	7639214.0	+
235at7088	Complete	HiC_scaffold_11	11843164.0	11849602.0	-
236at7088	Complete	HiC_scaffold_26	11743456.0	11756873.0	+
242at7088	Complete	HiC_scaffold_17	3893596.0	3928797.0	-
246at7088	Complete	HiC_scaffold_21	4955584.0	4989609.0	+
248at7088	Complete	HiC_scaffold_4	2855311.0	2869365.0	-
250at7088	Complete	HiC_scaffold_20	2481136.0	2528760.0	-
251at7088	Complete	HiC_scaffold_18	6296174.0	6308630.0	-
254at7088	Complete	HiC_scaffold_10	1012823.0	1040283.0	-
258at7088	Complete	HiC_scaffold_19	7890394.0	7909424.0	+
259at7088	Complete	HiC_scaffold_9	4983584.0	4997144.0	+
263at7088	Complete	HiC_scaffold_22	8201230.0	8235135.0	-
266at7088	Complete	HiC_scaffold_30	18046529.0	18106260.0	+
270at7088	Complete	HiC_scaffold_30	7880705.0	7901040.0	+
271at7088	Complete	HiC_scaffold_25	8431397.0	8449069.0	-
273at7088	Complete	HiC_scaffold_27	11994072.0	12010439.0	-
274at7088	Complete	HiC_scaffold_24	1162999.0	1168376.0	-
278at7088	Complete	HiC_scaffold_11	5905782.0	5915101.0	-
281at7088	Complete	HiC_scaffold_10	4397595.0	4415237.0	-
288at7088	Complete	HiC_scaffold_1	4088460.0	4100644.0	-
296at7088	Complete	HiC_scaffold_30	12818959.0	12834529.0	+
302at7088	Complete	HiC_scaffold_9	1839175.0	1883116.0	+
303at7088	Complete	HiC_scaffold_11	7037278.0	7059008.0	+
307at7088	Complete	HiC_scaffold_27	4563946.0	4595288.0	-
311at7088	Complete	HiC_scaffold_3	11190742.0	11207783.0	-
315at7088	Complete	HiC_scaffold_29	277929.0	294598.0	-
316at7088	Missing				NaN
318at7088	Complete	HiC_scaffold_7	9682442.0	9688804.0	-
321at7088	Complete	HiC_scaffold_30	12167837.0	12179641.0	+
322at7088	Complete	HiC_scaffold_27	12200544.0	12213280.0	+
324at7088	Complete	HiC_scaffold_26	8489899.0	8502611.0	-
325at7088	Complete	HiC_scaffold_25	12052173.0	12069920.0	-
326at7088	Complete	HiC_scaffold_11	12626743.0	12641441.0	+
327at7088	Complete	HiC_scaffold_13	11510217.0	11526336.0	-
328at7088	Complete	HiC_scaffold_14	1297811.0	1316391.0	-
332at7088	Complete	HiC_scaffold_26	6575997.0	6589964.0	-
335at7088	Complete	HiC_scaffold_19	9229855.0	9246060.0	+
338at7088	Complete	HiC_scaffold_13	6242635.0	6261888.0	+
340at7088	Complete	HiC_scaffold_3	6715265.0	6731219.0	-
342at7088	Complete	HiC_scaffold_17	1149548.0	1173094.0	-
345at7088	Complete	HiC_scaffold_5	3427648.0	3455653.0	-
350at7088	Complete	HiC_scaffold_10	7663278.0	7673305.0	+
353at7088	Complete	HiC_scaffold_9	9865959.0	9895229.0	-
354at7088	Complete	HiC_scaffold_29	7808771.0	7817816.0	-
355at7088	Complete	HiC_scaffold_29	1561271.0	1594951.0	-
356at7088	Complete	HiC_scaffold_27	8170122.0	8186583.0	+
357at7088	Complete	HiC_scaffold_22	3938900.0	3947367.0	+
360at7088	Complete	HiC_scaffold_30	1466416.0	1489111.0	-
363at7088	Complete	HiC_scaffold_20	7779107.0	7788182.0	+
366at7088	Complete	HiC_scaffold_25	6423198.0	6437733.0	-
367at7088	Complete	HiC_scaffold_6	8119229.0	8131184.0	+
375at7088	Complete	HiC_scaffold_29	8730876.0	8757279.0	+
380at7088	Complete	HiC_scaffold_24	10866480.0	10887160.0	+
382at7088	Complete	HiC_scaffold_14	866890.0	881723.0	-
383at7088	Complete	HiC_scaffold_10	7673466.0	7683622.0	-
384at7088	Complete	HiC_scaffold_26	9224019.0	9240895.0	+
385at7088	Complete	HiC_scaffold_12	6221698.0	6250835.0	-
386at7088	Complete	HiC_scaffold_25	4782107.0	4791301.0	+
389at7088	Complete	HiC_scaffold_30	3677942.0	3705252.0	+
391at7088	Complete	HiC_scaffold_30	16259939.0	16283021.0	+
392at7088	Complete	HiC_scaffold_18	6343911.0	6358836.0	-
393at7088	Complete	HiC_scaffold_4	7982363.0	8028644.0	+
394at7088	Complete	HiC_scaffold_27	7362489.0	7389805.0	+
396at7088	Complete	HiC_scaffold_7	5591544.0	5597818.0	+
401at7088	Complete	HiC_scaffold_7	9540193.0	9568416.0	-
408at7088	Complete	HiC_scaffold_11	9712564.0	9728071.0	+
412at7088	Complete	HiC_scaffold_10	13440861.0	13465360.0	+
417at7088	Complete	HiC_scaffold_12	6251154.0	6276478.0	-
420at7088	Complete	HiC_scaffold_20	4310929.0	4341763.0	-
427at7088	Complete	HiC_scaffold_19	9366907.0	9399784.0	+
429at7088	Complete	HiC_scaffold_29	433442.0	445392.0	+
430at7088	Complete	HiC_scaffold_27	10391907.0	10410960.0	-
434at7088	Complete	HiC_scaffold_18	4542757.0	4545700.0	-
437at7088	Complete	HiC_scaffold_16	4462849.0	4498141.0	-
443at7088	Complete	HiC_scaffold_7	7529594.0	7545091.0	-
445at7088	Complete	HiC_scaffold_6	4964308.0	4976258.0	-
450at7088	Complete	HiC_scaffold_18	2636276.0	2645233.0	+
455at7088	Complete	HiC_scaffold_11	4310370.0	4314047.0	-
456at7088	Complete	HiC_scaffold_29	8137611.0	8145791.0	+
458at7088	Complete	HiC_scaffold_2	7204734.0	7243182.0	+
461at7088	Complete	HiC_scaffold_10	11188101.0	11218748.0	+
464at7088	Complete	HiC_scaffold_6	9923930.0	9932117.0	+
467at7088	Complete	HiC_scaffold_24	2137768.0	2174940.0	+
468at7088	Complete	HiC_scaffold_25	3725151.0	3738482.0	+
478at7088	Complete	HiC_scaffold_18	13349254.0	13362675.0	-
479at7088	Complete	HiC_scaffold_20	6203836.0	6215562.0	-
481at7088	Complete	HiC_scaffold_17	7790621.0	7810794.0	+
486at7088	Complete	HiC_scaffold_25	10181239.0	10200330.0	-
488at7088	Complete	HiC_scaffold_23	6726123.0	6777695.0	-
489at7088	Missing				NaN
490at7088	Complete	HiC_scaffold_10	10306490.0	10318261.0	+
492at7088	Complete	HiC_scaffold_14	6511436.0	6524108.0	-
494at7088	Complete	HiC_scaffold_6	5482652.0	5502342.0	+
495at7088	Complete	HiC_scaffold_11	10809889.0	10817958.0	-
496at7088	Complete	HiC_scaffold_1	2332632.0	2426942.0	-
498at7088	Complete	HiC_scaffold_28	3171405.0	3188716.0	-
499at7088	Complete	HiC_scaffold_10	8210846.0	8222378.0	-
504at7088	Missing				NaN
505at7088	Complete	HiC_scaffold_13	7476917.0	7483656.0	+
506at7088	Complete	HiC_scaffold_30	17810202.0	17824846.0	+
509at7088	Missing				NaN
511at7088	Missing				NaN
513at7088	Complete	HiC_scaffold_21	7317544.0	7343967.0	-
515at7088	Complete	HiC_scaffold_28	6443094.0	6475686.0	-
516at7088	Missing				NaN
517at7088	Complete	HiC_scaffold_26	5376811.0	5396954.0	-
518at7088	Complete	HiC_scaffold_6	9797940.0	9802527.0	-
519at7088	Complete	HiC_scaffold_16	5448989.0	5456356.0	-
522at7088	Complete	HiC_scaffold_21	5441035.0	5485435.0	-
526at7088	Complete	HiC_scaffold_4	2649387.0	2662470.0	-
527at7088	Complete	HiC_scaffold_3	4143392.0	4156535.0	-
530at7088	Complete	HiC_scaffold_14	8433479.0	8456320.0	-
531at7088	Complete	HiC_scaffold_11	10774592.0	10789153.0	+
532at7088	Complete	HiC_scaffold_19	2712339.0	2718697.0	-
538at7088	Complete	HiC_scaffold_20	2224896.0	2242074.0	-
543at7088	Complete	HiC_scaffold_9	6299022.0	6331925.0	-
544at7088	Complete	HiC_scaffold_24	6019455.0	6036002.0	+
547at7088	Complete	HiC_scaffold_9	3328676.0	3362645.0	+
550at7088	Complete	HiC_scaffold_12	9577805.0	9601724.0	+
552at7088	Complete	HiC_scaffold_6	10265895.0	10287491.0	-
553at7088	Complete	HiC_scaffold_23	10863755.0	10894341.0	+
556at7088	Complete	HiC_scaffold_10	8661194.0	8677300.0	+
558at7088	Complete	HiC_scaffold_28	11875018.0	11886127.0	-
559at7088	Complete	HiC_scaffold_30	4984011.0	5004596.0	-
562at7088	Complete	HiC_scaffold_17	6600905.0	6618619.0	-
563at7088	Complete	HiC_scaffold_7	6704245.0	6709604.0	+
566at7088	Missing				NaN
569at7088	Complete	HiC_scaffold_18	13626817.0	13679932.0	-
571at7088	Complete	HiC_scaffold_16	4897616.0	4927301.0	+
572at7088	Complete	HiC_scaffold_18	6376641.0	6394230.0	+
578at7088	Complete	HiC_scaffold_30	17945056.0	17983921.0	+
583at7088	Complete	HiC_scaffold_6	4402253.0	4451049.0	+
584at7088	Complete	HiC_scaffold_14	3660998.0	3688618.0	-
589at7088	Complete	HiC_scaffold_10	7683811.0	7699021.0	+
590at7088	Complete	HiC_scaffold_28	6866376.0	6893451.0	+
598at7088	Complete	HiC_scaffold_18	13108001.0	13129567.0	-
599at7088	Complete	HiC_scaffold_16	5092940.0	5109032.0	+
600at7088	Complete	HiC_scaffold_26	6948999.0	6967582.0	+
601at7088	Complete	HiC_scaffold_24	10818330.0	10825799.0	-
603at7088	Complete	HiC_scaffold_23	2343398.0	2388140.0	-
608at7088	Complete	HiC_scaffold_6	9420139.0	9433761.0	+
609at7088	Complete	HiC_scaffold_16	2000093.0	2026384.0	-
611at7088	Complete	HiC_scaffold_16	6037381.0	6042633.0	+
613at7088	Complete	HiC_scaffold_11	2003091.0	2024260.0	-
614at7088	Complete	HiC_scaffold_7	3610099.0	3615306.0	+
616at7088	Complete	HiC_scaffold_10	5682475.0	5685723.0	-
620at7088	Complete	HiC_scaffold_14	3722875.0	3741874.0	-
621at7088	Complete	HiC_scaffold_22	9835801.0	9866154.0	-
622at7088	Complete	HiC_scaffold_9	2122784.0	2131152.0	+
627at7088	Complete	HiC_scaffold_11	8086650.0	8091807.0	+
628at7088	Complete	HiC_scaffold_18	12593971.0	12624556.0	-
632at7088	Complete	HiC_scaffold_11	10219978.0	10231306.0	-
633at7088	Complete	HiC_scaffold_2	3322929.0	3344043.0	-
637at7088	Complete	HiC_scaffold_27	301166.0	343373.0	-
638at7088	Complete	HiC_scaffold_13	11317563.0	11339197.0	+
639at7088	Complete	HiC_scaffold_30	1616962.0	1636214.0	+
642at7088	Complete	HiC_scaffold_21	9354903.0	9363148.0	+
643at7088	Complete	HiC_scaffold_11	10269737.0	10278323.0	+
647at7088	Complete	HiC_scaffold_10	201906.0	223641.0	+
649at7088	Complete	HiC_scaffold_5	1927349.0	1964259.0	+
652at7088	Complete	HiC_scaffold_14	624981.0	650533.0	-
655at7088	Complete	HiC_scaffold_29	5410349.0	5420713.0	+
657at7088	Complete	HiC_scaffold_10	10067381.0	10100319.0	-
658at7088	Complete	HiC_scaffold_11	2790506.0	2816019.0	+
659at7088	Complete	HiC_scaffold_12	5152214.0	5161898.0	+
660at7088	Complete	HiC_scaffold_11	10229101.0	10241613.0	-
