0at7088	Complete	chr26	2006160.0	2086349.0	-
1at7088	Complete	chr1	6367768.0	6438946.0	+
2at7088	Complete	chr9	4978630.0	5026352.0	+
3at7088	Complete	chr11	576299.0	608358.0	+
4at7088	Complete	chr24	4642603.0	4685153.0	+
6at7088	Complete	chr11	5061493.0	5078385.0	+
11at7088	Complete	chr17	2649579.0	2683316.0	-
13at7088	Fragmented	chr4	8030343.0	8045157.0	-
18at7088	Complete	chr17	5291361.0	5320249.0	+
20at7088	Complete	chr8	3057819.0	3073563.0	-
25at7088	Complete	chr5	3627505.0	3642943.0	+
26at7088	Missing				NaN
27at7088	Complete	chr1	10831744.0	10871469.0	+
28at7088	Complete	chr5	3137857.0	3153109.0	+
31at7088	Complete	chr26	3430196.0	3448945.0	-
33at7088	Complete	chr5	7113052.0	7127977.0	-
34at7088	Complete	chr5	686847.0	714024.0	-
36at7088	Complete	chr21	2573605.0	2593540.0	-
37at7088	Complete	chr1	8826124.0	8856487.0	+
38at7088	Complete	chr26	4802510.0	4813949.0	-
41at7088	Complete	chr11	4352242.0	4385631.0	-
43at7088	Complete	chr8	6071031.0	6083264.0	+
46at7088	Complete	chr11	7550999.0	7579886.0	+
47at7088	Complete	chr2	2346172.0	2372971.0	-
48at7088	Complete	chr10	5898537.0	5930457.0	-
49at7088	Complete	chr9	1133718.0	1162421.0	+
50at7088	Missing				NaN
51at7088	Complete	chr11	1076188.0	1100547.0	+
52at7088	Complete	chr12	3691441.0	3697961.0	+
54at7088	Complete	chr7	5889693.0	5904557.0	+
56at7088	Complete	chr8	4220610.0	4255618.0	-
57at7088	Complete	chr5	4787671.0	4809991.0	+
59at7088	Complete	chr17	4552323.0	4570095.0	+
60at7088	Complete	chr7	60795.0	83797.0	-
63at7088	Complete	chr13	8487028.0	8516539.0	-
64at7088	Complete	chr9	5229206.0	5239869.0	-
65at7088	Complete	chr22	1262600.0	1340128.0	-
66at7088	Complete	chr14	1916285.0	1929202.0	-
68at7088	Complete	chr1	14929381.0	14953225.0	-
69at7088	Complete	chr16	4958113.0	4967974.0	+
70at7088	Complete	chr18	5193043.0	5204265.0	+
72at7088	Complete	chr2	5155537.0	5202833.0	+
74at7088	Complete	chr18	4925483.0	4945139.0	+
78at7088	Complete	chr19	1535333.0	1565232.0	+
83at7088	Complete	chr26	4075236.0	4106300.0	+
84at7088	Complete	chr19	1892303.0	1911661.0	+
86at7088	Complete	chr3	7794758.0	7813250.0	+
88at7088	Complete	chr5	5666383.0	5683370.0	+
96at7088	Complete	chr1	13415181.0	13462025.0	+
101at7088	Complete	chr1	13845310.0	13865063.0	-
103at7088	Complete	chr10	6126383.0	6162499.0	+
105at7088	Complete	chr26	3412818.0	3428213.0	+
106at7088	Complete	chr3	6569797.0	6579745.0	+
112at7088	Complete	chr2	4804861.0	4822670.0	-
113at7088	Complete	chr1	13861728.0	13889827.0	+
116at7088	Complete	chr5	7407836.0	7415529.0	+
122at7088	Complete	chr1	3646654.0	3677016.0	-
