0at7088	Complete	ENA|LR761670|LR761670.1	6081019.0	6219270.0	+
1at7088	Complete	ENA|LR761650|LR761650.1	15142761.0	15263403.0	-
2at7088	Complete	ENA|LR761649|LR761649.1	8797999.0	8896357.0	+
3at7088	Complete	ENA|LR761655|LR761655.1	14681933.0	14719956.0	+
4at7088	Complete	ENA|LR761654|LR761654.1	6674524.0	6723363.0	+
6at7088	Complete	ENA|LR761655|LR761655.1	7420841.0	7452938.0	+
11at7088	Complete	ENA|LR761667|LR761667.1	9596447.0	9684441.0	-
13at7088	Complete	ENA|LR761648|LR761648.1	3781050.0	3806041.0	+
18at7088	Complete	ENA|LR761667|LR761667.1	5697621.0	5738658.0	-
20at7088	Complete	ENA|LR761659|LR761659.1	6627536.0	6656057.0	-
25at7088	Complete	ENA|LR761647|LR761647.1	11866652.0	11880479.0	-
26at7088	Missing				NaN
27at7088	Missing				NaN
28at7088	Complete	ENA|LR761647|LR761647.1	14412647.0	14441053.0	+
31at7088	Complete	ENA|LR761670|LR761670.1	3203221.0	3238740.0	+
33at7088	Complete	ENA|LR761647|LR761647.1	5810415.0	5837789.0	+
34at7088	Complete	ENA|LR761647|LR761647.1	17328917.0	17342336.0	+
36at7088	Complete	ENA|LR761668|LR761668.1	5655203.0	5690681.0	-
37at7088	Complete	ENA|LR761650|LR761650.1	9170044.0	9214492.0	-
38at7088	Complete	ENA|LR761670|LR761670.1	593762.0	664921.0	+
41at7088	Complete	ENA|LR761655|LR761655.1	8316358.0	8360432.0	+
43at7088	Complete	ENA|LR761659|LR761659.1	11567760.0	11588360.0	+
46at7088	Complete	ENA|LR761655|LR761655.1	3272238.0	3315552.0	-
47at7088	Complete	ENA|LR761651|LR761651.1	3059719.0	3115989.0	-
48at7088	Complete	ENA|LR761664|LR761664.1	8864844.0	8915859.0	-
49at7088	Complete	ENA|LR761649|LR761649.1	2690649.0	2773484.0	+
50at7088	Complete	ENA|LR761653|LR761653.1	8831081.0	8846455.0	+
51at7088	Complete	ENA|LR761655|LR761655.1	14171457.0	14221057.0	+
52at7088	Complete	ENA|LR761657|LR761657.1	7714139.0	7729803.0	-
54at7088	Complete	ENA|LR761653|LR761653.1	15208439.0	15233223.0	-
56at7088	Complete	ENA|LR761659|LR761659.1	8273982.0	8327709.0	-
57at7088	Complete	ENA|LR761647|LR761647.1	9751667.0	9780988.0	-
59at7088	Complete	ENA|LR761667|LR761667.1	6626751.0	6637717.0	-
60at7088	Complete	ENA|LR761653|LR761653.1	6337.0	39725.0	-
63at7088	Complete	ENA|LR761658|LR761658.1	908428.0	953470.0	+
64at7088	Fragmented	ENA|LR761649|LR761649.1	9351772.0	9374823.0	-
65at7088	Complete	ENA|LR761669|LR761669.1	1274342.0	1344001.0	-
66at7088	Complete	ENA|LR761662|LR761662.1	3459224.0	3477078.0	-
68at7088	Complete	ENA|LR761650|LR761650.1	2264764.0	2318548.0	-
69at7088	Complete	ENA|LR761666|LR761666.1	10021290.0	10032587.0	+
70at7088	Complete	ENA|LR761653|LR761653.1	13119134.0	13134307.0	+
72at7088	Complete	ENA|LR761651|LR761651.1	7390700.0	7471609.0	+
74at7088	Missing				NaN
78at7088	Complete	ENA|LR761665|LR761665.1	7581570.0	7620789.0	+
83at7088	Complete	ENA|LR761670|LR761670.1	1851184.0	1894743.0	-
84at7088	Complete	ENA|LR761665|LR761665.1	10229320.0	10270623.0	-
86at7088	Complete	ENA|LR761660|LR761660.1	8505082.0	8542644.0	+
88at7088	Complete	ENA|LR761647|LR761647.1	8444265.0	8466357.0	+
